[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelController"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\SecurityListener::onKernelController"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\TemplateListener::onKernelController"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\Firewall\ContextListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ContextListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ResponseListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\RememberMe\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\RememberMe\\ResponseListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelResponse". {"event":"kernel.response","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\SaveSessionListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SaveSessionListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\StreamedResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\StreamedResponseListener::onKernelResponse"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelFinishRequest"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\TranslatorListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\TranslatorListener::onKernelFinishRequest"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelFinishRequest"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\Security\Http\Firewall::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\Security\\Http\\Firewall::onKernelFinishRequest"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\Security\Http\Firewall\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ExceptionListener::onKernelException"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onException". {"event":"kernel.exception","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onException"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-10-17 15:57:24] event.DEBUG: Listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException" stopped propagation of the event "kernel.exception". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-10-17 15:57:24] event.DEBUG: Notified event "kernel.terminate" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onTerminate". {"event":"kernel.terminate","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onTerminate"} []
[2017-10-17 16:01:09] request.INFO: Matched route "homepage". {"route":"homepage","route_parameters":{"_controller":"AppBundle\\Controller\\DefaultController::indexAction","_route":"homepage"},"request_uri":"http://portal.picard.de/","method":"GET"} []
[2017-10-17 16:01:09] request.CRITICAL: Uncaught PHP Exception Symfony\Component\Debug\Exception\ContextErrorException: "Warning: SessionHandler::read(): open(/var/www/html/portal/app/../var/sessions/prod/sess_v7lbaeg4olciskraqrf1q43502, O_RDWR) failed: Permission denied (13)" at /var/www/html/portal/var/cache/prod/classes.php line 367 {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\ContextErrorException(code: 0): Warning: SessionHandler::read(): open(/var/www/html/portal/app/../var/sessions/prod/sess_v7lbaeg4olciskraqrf1q43502, O_RDWR) failed: Permission denied (13) at /var/www/html/portal/var/cache/prod/classes.php:367)"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\EventDispatcher\Debug\WrappedListener::__invoke". {"event":"kernel.request","listener":"Symfony\\Component\\EventDispatcher\\Debug\\WrappedListener::__invoke"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ControllerListener::onKernelController"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ParamConverterListener::onKernelController"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelController"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\SecurityListener::onKernelController"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\TemplateListener::onKernelController"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\Firewall\ContextListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ContextListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ResponseListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\RememberMe\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\RememberMe\\ResponseListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelResponse". {"event":"kernel.response","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\SaveSessionListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SaveSessionListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\StreamedResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\StreamedResponseListener::onKernelResponse"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelFinishRequest"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\TranslatorListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\TranslatorListener::onKernelFinishRequest"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelFinishRequest"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\Security\Http\Firewall::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\Security\\Http\\Firewall::onKernelFinishRequest"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\Security\Http\Firewall\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ExceptionListener::onKernelException"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onException". {"event":"kernel.exception","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onException"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-10-17 16:01:09] event.DEBUG: Listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException" stopped propagation of the event "kernel.exception". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-10-17 16:01:09] event.DEBUG: Notified event "kernel.terminate" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onTerminate". {"event":"kernel.terminate","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onTerminate"} []
[2017-10-17 16:01:10] request.INFO: Matched route "homepage". {"route":"homepage","route_parameters":{"_controller":"AppBundle\\Controller\\DefaultController::indexAction","_route":"homepage"},"request_uri":"http://portal.picard.de/","method":"GET"} []
[2017-10-17 16:01:10] request.CRITICAL: Uncaught PHP Exception Symfony\Component\Debug\Exception\ContextErrorException: "Warning: SessionHandler::read(): open(/var/www/html/portal/app/../var/sessions/prod/sess_v7lbaeg4olciskraqrf1q43502, O_RDWR) failed: Permission denied (13)" at /var/www/html/portal/var/cache/prod/classes.php line 367 {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\ContextErrorException(code: 0): Warning: SessionHandler::read(): open(/var/www/html/portal/app/../var/sessions/prod/sess_v7lbaeg4olciskraqrf1q43502, O_RDWR) failed: Permission denied (13) at /var/www/html/portal/var/cache/prod/classes.php:367)"} []
